project_id,bug_id,class,method,ncss_class,ncss_method,ccn
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getAxisOffset(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setAxisOffset(RectangleInsets),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxis(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxis(int),1917,10,4
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainAxis(ValueAxis),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setDomainAxis(int,ValueAxis)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setDomainAxis(int,ValueAxis,boolean)",1917,12,5
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainAxes(ValueAxis[]),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxisLocation(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainAxisLocation(AxisLocation),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setDomainAxisLocation(AxisLocation,boolean)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxisEdge(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxisCount(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.clearDomainAxes(),1917,7,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.configureDomainAxes(),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxisLocation(int),1917,7,3
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setDomainAxisLocation(int,AxisLocation)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setDomainAxisLocation(int,AxisLocation,boolean)",1917,6,5
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxisEdge(int),1917,6,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxis(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeAxis(ValueAxis),1917,11,4
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxisLocation(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeAxisLocation(AxisLocation),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setRangeAxisLocation(AxisLocation,boolean)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxisEdge(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxis(int),1917,10,4
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setRangeAxis(int,ValueAxis)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setRangeAxis(int,ValueAxis,boolean)",1917,12,5
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeAxes(ValueAxis[]),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxisCount(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.clearRangeAxes(),1917,7,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.configureRangeAxes(),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxisLocation(int),1917,7,3
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setRangeAxisLocation(int,AxisLocation)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setRangeAxisLocation(int,AxisLocation,boolean)",1917,6,5
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxisEdge(int),1917,6,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDataset(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDataset(int),1917,5,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDataset(XYDataset),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setDataset(int,XYDataset)",1917,9,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDatasetCount(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.indexOf(XYDataset),1917,7,3
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.mapDatasetToDomainAxis(int,int)",1917,4,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.mapDatasetToDomainAxes(int,List)",1917,7,3
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.mapDatasetToRangeAxis(int,int)",1917,4,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.mapDatasetToRangeAxes(int,List)",1917,7,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.checkAxisIndices(List),1917,14,10
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRendererCount(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRenderer(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRenderer(int),1917,5,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRenderer(XYItemRenderer),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setRenderer(int,XYItemRenderer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setRenderer(int,XYItemRenderer,boolean)",1917,12,4
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRenderers(XYItemRenderer[]),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDatasetRenderingOrder(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDatasetRenderingOrder(DatasetRenderingOrder),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getSeriesRenderingOrder(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setSeriesRenderingOrder(SeriesRenderingOrder),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getIndexOf(XYItemRenderer),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRendererForDataset(XYDataset),1917,9,4
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getWeight(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setWeight(int),1917,3,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.isDomainGridlinesVisible(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainGridlinesVisible(boolean),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.isDomainMinorGridlinesVisible(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainMinorGridlinesVisible(boolean),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainGridlineStroke(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainGridlineStroke(Stroke),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainMinorGridlineStroke(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainMinorGridlineStroke(Stroke),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainGridlinePaint(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainGridlinePaint(Paint),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainMinorGridlinePaint(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainMinorGridlinePaint(Paint),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.isRangeGridlinesVisible(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeGridlinesVisible(boolean),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeGridlineStroke(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeGridlineStroke(Stroke),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeGridlinePaint(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeGridlinePaint(Paint),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.isRangeMinorGridlinesVisible(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeMinorGridlinesVisible(boolean),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeMinorGridlineStroke(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeMinorGridlineStroke(Stroke),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeMinorGridlinePaint(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeMinorGridlinePaint(Paint),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.isDomainZeroBaselineVisible(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainZeroBaselineVisible(boolean),1917,3,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainZeroBaselineStroke(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainZeroBaselineStroke(Stroke),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainZeroBaselinePaint(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainZeroBaselinePaint(Paint),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.isRangeZeroBaselineVisible(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeZeroBaselineVisible(boolean),1917,3,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeZeroBaselineStroke(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeZeroBaselineStroke(Stroke),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeZeroBaselinePaint(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeZeroBaselinePaint(Paint),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainTickBandPaint(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainTickBandPaint(Paint),1917,3,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeTickBandPaint(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setRangeTickBandPaint(Paint),1917,3,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getQuadrantOrigin(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setQuadrantOrigin(Point2D),1917,5,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getQuadrantPaint(int),1917,4,4
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.setQuadrantPaint(int,Paint)",1917,5,4
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.addDomainMarker(Marker),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.addDomainMarker(Marker,Layer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.clearDomainMarkers(),1917,16,5
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.clearDomainMarkers(int),1917,19,7
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.addDomainMarker(int,Marker,Layer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.addDomainMarker(int,Marker,Layer,boolean)",1917,22,10
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.removeDomainMarker(Marker),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.removeDomainMarker(Marker,Layer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.removeDomainMarker(int,Marker,Layer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.removeDomainMarker(int,Marker,Layer,boolean)",1917,12,6
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.addRangeMarker(Marker),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.addRangeMarker(Marker,Layer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.clearRangeMarkers(),1917,16,5
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.addRangeMarker(int,Marker,Layer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.addRangeMarker(int,Marker,Layer,boolean)",1917,18,6
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.clearRangeMarkers(int),1917,19,7
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.removeRangeMarker(Marker),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.removeRangeMarker(Marker,Layer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.removeRangeMarker(int,Marker,Layer)",1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.removeRangeMarker(int,Marker,Layer,boolean)",1917,14,8
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.addAnnotation(XYAnnotation),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.addAnnotation(XYAnnotation,boolean)",1917,6,4
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.removeAnnotation(XYAnnotation),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.removeAnnotation(XYAnnotation,boolean)",1917,7,5
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getAnnotations(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.clearAnnotations(),1917,3,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.calculateAxisSpace(Graphics2D,Rectangle2D)",1917,6,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.calculateDomainAxisSpace(Graphics2D,Rectangle2D,AxisSpace)",1917,18,7
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.calculateRangeAxisSpace(Graphics2D,Rectangle2D,AxisSpace)",1917,18,7
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.draw(Graphics2D,Rectangle2D,Point2D,PlotState,PlotRenderingInfo)",1917,151,50
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawBackground(Graphics2D,Rectangle2D)",1917,4,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawQuadrants(Graphics2D,Rectangle2D)",1917,57,25
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawDomainTickBands(Graphics2D,Rectangle2D,List)",1917,17,5
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawRangeTickBands(Graphics2D,Rectangle2D,List)",1917,17,5
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawAxes(Graphics2D,Rectangle2D,Rectangle2D,PlotRenderingInfo)",1917,40,9
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.render(Graphics2D,Rectangle2D,int,PlotRenderingInfo,CrosshairState)",1917,55,20
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxisForDataset(int),1917,12,5
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxisForDataset(int),1917,12,5
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawDomainGridlines(Graphics2D,Rectangle2D,List)",1917,23,12
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawRangeGridlines(Graphics2D,Rectangle2D,List)",1917,24,14
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawZeroDomainBaseline(Graphics2D,Rectangle2D)",1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawZeroRangeBaseline(Graphics2D,Rectangle2D)",1917,3,2
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawAnnotations(Graphics2D,Rectangle2D,PlotRenderingInfo)",1917,7,2
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawDomainMarkers(Graphics2D,Rectangle2D,int,Layer)",1917,13,8
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawRangeMarkers(Graphics2D,Rectangle2D,int,Layer)",1917,13,8
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainMarkers(Layer),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeMarkers(Layer),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.getDomainMarkers(int,Layer)",1917,11,4
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.getRangeMarkers(int,Layer)",1917,11,4
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawHorizontalLine(Graphics2D,Rectangle2D,double,Stroke,Paint)",1917,10,3
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawDomainCrosshair(Graphics2D,Rectangle2D,PlotOrientation,double,ValueAxis,Stroke,Paint)",1917,12,3
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawVerticalLine(Graphics2D,Rectangle2D,double,Stroke,Paint)",1917,10,3
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.drawRangeCrosshair(Graphics2D,Rectangle2D,PlotOrientation,double,ValueAxis,Stroke,Paint)",1917,12,3
Chart,4,org.jfree.chart.plot.XYPlot,"org.jfree.chart.plot.XYPlot.handleClick(int,int,PlotRenderingInfo)",1917,11,4
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDatasetsMappedToDomainAxis(Integer),1917,13,7
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDatasetsMappedToRangeAxis(Integer),1917,13,7
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainAxisIndex(ValueAxis),1917,8,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getRangeAxisIndex(ValueAxis),1917,8,3
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDataRange(ValueAxis),1917,55,19
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.datasetChanged(DatasetChangeEvent),1917,9,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.rendererChanged(RendererChangeEvent),1917,5,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.isDomainCrosshairVisible(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainCrosshairVisible(boolean),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.isDomainCrosshairLockedOnData(),1917,2,1
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.setDomainCrosshairLockedOnData(boolean),1917,4,2
Chart,4,org.jfree.chart.plot.XYPlot,org.jfree.chart.plot.XYPlot.getDomainCrosshairValue(),1917,2,1
