"","project_id","bug_id","target_class","execution_id","objective","objective_type","called","activated","useful","ff_eval"
"900129","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.isParser()Z: I4 Branch 2 IFNULL L165 - true","Branch",4145,0,0,"6543"
"900130","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I101 Branch 35 IFNULL L866 - false","Branch",130,0,0,"723"
"900131","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.requireParser()Lorg/joda/time/format/DateTimeParser;: I8 Branch 42 IFNONNULL L929 - false","Branch",831,0,0,"970"
"900132","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.getZone()Lorg/joda/time/DateTimeZone;: Line 335","Line",25,0,0,"75"
"900133","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I81 Branch 34 IFNULL L862 - true","Branch",43293,38859,27201,"73955"
"900134","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadablePartial;)V: I8 Branch 13 IFNONNULL L553 - false","Branch",2139,0,0,"2353"
"900135","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadablePartial;)V: I8 Branch 13 IFNONNULL L553 - true","Branch",1244,0,0,"962"
"900136","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.withPivotYear(Ljava/lang/Integer;)Lorg/joda/time/format/DateTimeFormatter;: I8 Branch 10 IFNULL L369 - false","Branch",12,0,0,"1093"
"900137","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.parseMillis(Ljava/lang/String;)J: I43 Branch 25 IF_ICMPLT L749 - true","Branch",77,0,0,"411"
"900138","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadableInstant;)V: Line 487","Line",21,0,0,"69"
"900139","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: I43 Branch 15 IFLT L627 - true","Branch",247,0,0,"2663"
"900140","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.parseMillis(Ljava/lang/String;)J: I43 Branch 25 IF_ICMPLT L749 - false","Branch",85,0,0,"4623"
"900141","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I36 Branch 16 IFGE L644 - true","Branch",101,0,0,"3063"
"900142","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.isOffsetParsed()Z: Line 237","Line",383,0,0,"263"
"900143","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.withOffsetParsed()Lorg/joda/time/format/DateTimeFormatter;: I5 Branch 6 IF_ICMPNE L223 - false","Branch",49,0,0,"207"
"900144","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: I43 Branch 15 IFLT L627 - false","Branch",4996,2133,0,"17398"
"900145","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I43 Branch 17 IFLT L644 - true","Branch",1721,0,0,"6141"
"900146","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I36 Branch 16 IFGE L644 - false","Branch",1797,0,0,"6162"
"900147","Time",7,"org.joda.time.format.DateTimeFormatter",5,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I81 Branch 40 IFNULL L907 - true","Branch",20773,16635,10938,"41272"
"900148","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseLocalDateTime(Ljava/lang/String;)Lorg/joda/time/LocalDateTime;: I79 Branch 29 IFNULL L821 - true","Branch",30298,25572,20981,"74771"
"900149","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I36 Branch 36 IFLT L900 - false","Branch",56,0,0,"6173"
"900150","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMillis(Ljava/lang/String;)J: I37 Branch 24 IFLT L748 - false","Branch",86,0,0,"4847"
"900151","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;J)V: Line 499","Line",12,0,0,"81"
"900152","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I36 Branch 30 IFLT L855 - false","Branch",136,0,0,"7717"
"900153","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.getChronology()Lorg/joda/time/Chronology;: root-Branch","Branch",28,0,0,"40"
"900154","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;J)V: root-Branch","Branch",378,0,0,"333"
"900155","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I43 Branch 17 IFLT L644 - false","Branch",32496,27543,0,"74771"
"900156","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;J)V: Line 521","Line",378,0,0,"214"
"900157","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseLocalTime(Ljava/lang/String;)Lorg/joda/time/LocalTime;: root-Branch","Branch",1045,0,0,"6689"
"900158","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I57 Branch 33 IFNULL L858 - false","Branch",33683,28956,18386,"74358"
"900159","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;J)V: Line 522","Line",378,0,0,"214"
"900160","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.withLocale(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;: I7 Branch 4 IFNULL L190 - true","Branch",3767,0,0,"10696"
"900161","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.isOffsetParsed()Z: root-Branch","Branch",1045,0,0,"593"
"900162","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I54 Branch 38 IFEQ L903 - false","Branch",28,0,0,"2340"
"900163","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseLocalTime(Ljava/lang/String;)Lorg/joda/time/LocalTime;: Line 791","Line",1045,0,0,"563"
"900164","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.withLocale(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;: I5 Branch 3 IF_ACMPEQ L190 - true","Branch",109,0,0,"2434"
"900165","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I98 Branch 21 IFNULL L716 - false","Branch",39722,33395,4179,"74358"
"900166","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I42 Branch 31 IF_ICMPLT L856 - false","Branch",171,0,0,"7346"
"900167","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I42 Branch 37 IF_ICMPLT L901 - true","Branch",95,0,0,"871"
"900168","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I42 Branch 31 IF_ICMPLT L856 - true","Branch",181,0,0,"914"
"900169","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: root-Branch","Branch",1238,0,0,"3828"
"900170","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: Line 634","Line",7,0,0,"52"
"900171","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I122 Branch 22 IFNULL L720 - true","Branch",49178,41483,5614,"74358"
"900172","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I54 Branch 32 IFEQ L858 - true","Branch",10,0,0,"2523"
"900173","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 638","Line",12,0,0,"42"
"900174","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 641","Line",12,0,0,"42"
"900175","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 642","Line",12,0,0,"42"
"900176","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.getChronology()Lorg/joda/time/Chronology;: Line 271","Line",28,0,0,"38"
"900177","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: I36 Branch 14 IFGE L627 - false","Branch",2852,0,0,"8238"
"900178","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.getDefaultYear()I: Line 450","Line",285,0,0,"208"
"900179","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.isPrinter()Z: I4 Branch 1 IFNULL L147 - false","Branch",1335,0,0,"743"
"900180","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 643","Line",12,0,0,"42"
"900181","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 715","Line",60,0,0,"124"
"900182","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadablePartial;)V: Line 571","Line",75,0,0,"219"
"900183","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 644","Line",12,0,0,"42"
"900184","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 716","Line",60,0,0,"124"
"900185","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 650","Line",12,0,0,"42"
"900186","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.isPrinter()Z: I4 Branch 1 IFNULL L147 - true","Branch",1598,0,0,"1257"
"900187","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.getChronolgy()Lorg/joda/time/Chronology;: root-Branch","Branch",665,0,0,"393"
"900188","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I101 Branch 41 IFNULL L911 - false","Branch",80,0,0,"507"
"900189","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.print(J)Ljava/lang/String;: Line 601","Line",378,0,0,"214"
"900190","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 651","Line",26,0,0,"79"
"900191","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 723","Line",60,0,0,"124"
"900192","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 724","Line",60,0,0,"124"
"900193","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.print(J)Ljava/lang/String;: Line 600","Line",378,0,0,"214"
"900194","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 727","Line",60,0,0,"124"
"900195","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.print(J)Ljava/lang/String;: Line 599","Line",378,0,0,"214"
"900196","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.isParser()Z: I4 Branch 2 IFNULL L165 - true","Branch",1107,0,0,"1973"
"900197","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I101 Branch 35 IFNULL L866 - false","Branch",44,0,0,"400"
"900198","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.getChronolgy()Lorg/joda/time/Chronology;: Line 282","Line",665,0,0,"392"
"900199","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.requireParser()Lorg/joda/time/format/DateTimeParser;: I8 Branch 42 IFNONNULL L929 - false","Branch",172,0,0,"464"
"900200","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 701","Line",757,0,0,"404"
"900201","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I81 Branch 34 IFNULL L862 - true","Branch",43568,37225,26448,"74358"
"900202","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 702","Line",757,0,0,"404"
"900203","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I42 Branch 37 IF_ICMPLT L901 - false","Branch",67,0,0,"5914"
"900204","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadablePartial;)V: I8 Branch 13 IFNONNULL L553 - false","Branch",130,0,0,"344"
"900205","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.isPrinter()Z: Line 147","Line",1335,0,0,"682"
"900206","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.withPivotYear(Ljava/lang/Integer;)Lorg/joda/time/format/DateTimeFormatter;: I5 Branch 9 IF_ACMPEQ L369 - true","Branch",243,0,0,"750"
"900207","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadablePartial;)V: I8 Branch 12 IFNONNULL L536 - false","Branch",186,0,0,"616"
"900208","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.print(J)Ljava/lang/String;: root-Branch","Branch",378,0,0,"2461"
"900209","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: Line 476","Line",1238,0,0,"648"
"900210","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMillis(Ljava/lang/String;)J: I43 Branch 25 IF_ICMPLT L749 - true","Branch",146,0,0,"819"
"900211","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: Line 474","Line",1238,0,0,"648"
"900212","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I57 Branch 39 IFNULL L903 - false","Branch",14429,8891,4953,"32557"
"900213","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I139 Branch 23 IFNULL L724 - false","Branch",13,0,0,"469"
"900214","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadableInstant;)V: Line 487","Line",26,0,0,"52"
"900215","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: Line 475","Line",1238,0,0,"648"
"900216","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMillis(Ljava/lang/String;)J: I43 Branch 25 IF_ICMPLT L749 - false","Branch",101,0,0,"4550"
"900217","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: I43 Branch 15 IFLT L627 - true","Branch",2877,0,0,"8248"
"900218","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I57 Branch 39 IFNULL L903 - true","Branch",28,0,0,"2339"
"900219","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: Line 473","Line",1238,0,0,"648"
"900220","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I36 Branch 16 IFGE L644 - true","Branch",12,0,0,"2856"
"900221","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.isOffsetParsed()Z: Line 237","Line",1045,0,0,"571"
"900222","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: I43 Branch 15 IFLT L627 - false","Branch",6747,2061,0,"18248"
"900223","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.withLocale(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;: I12 Branch 5 IFEQ L190 - false","Branch",49455,45220,6850,"74750"
"900224","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I43 Branch 17 IFLT L644 - true","Branch",6669,1716,0,"17631"
"900225","Time",7,"org.joda.time.format.DateTimeFormatter",6,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I36 Branch 16 IFGE L644 - false","Branch",6662,1954,0,"17610"
